0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1010000000757583,SAFE ENTER RETAIL FIX LTD,0,500,0.05,INE17D601016,0915-1530|1815-1915:,2026-07-30,,NSE:SAFEENTP-SM,10,10,757583,SAFEENTP,757583,-1.0,XX,1010000000757583,,0,0.0
10100000008175,SAGARDEEP ALLOYS LIMITED,0,1,0.01,INE976T01013,0915-1530|1815-1915:,2026-07-30,,NSE:SAGARDEEP-EQ,10,10,8175,SAGARDEEP,8175,-1.0,XX,10100000008175,,0,0.0
101000000014068,SAGAR CEMENTS LIMITED,0,1,0.01,INE229C01021,0915-1530|1815-1915:,2026-07-30,,NSE:SAGCEM-EQ,10,10,14068,SAGCEM,14068,-1.0,XX,101000000014068,,1,2.0
101000000027052,SAGILITY LIMITED,0,1,0.01,INE0W2G01015,0915-1530|1815-1915:,2026-07-30,,NSE:SAGILITY-EQ,10,10,27052,SAGILITY,27052,-1.0,XX,101000000027052,,1,3.0
101000000024478,SAHAJ SOLAR LIMITED,0,400,0.05,INE0P4701011,0915-1530|1815-1915:,2026-07-30,,NSE:SAHAJSOLAR-SM,10,10,24478,SAHAJSOLAR,24478,-1.0,XX,101000000024478,,0,0.0
101000000016711,SAHANA SYSTEM LIMITED,0,150,0.05,INE0LEX01011,0915-1530|1815-1915:,2026-07-30,,NSE:SAHANA-SM,10,10,16711,SAHANA,16711,-1.0,XX,101000000016711,,0,0.0
101000000025671,SAHASRA ELECTRONIC SOLU L,0,400,0.05,INE0RBQ01018,0915-1530|1815-1915:,2026-07-30,,NSE:SAHASRA-ST,10,10,25671,SAHASRA,25671,-1.0,XX,101000000025671,,0,0.0
1010000000761688,SHALIBHADRA FINANCE LTD,0,1,0.01,INE861D01011,0915-1530|1815-1915:,2026-07-30,,NSE:SAHLIBHFI-EQ,10,10,761688,SAHLIBHFI,761688,-1.0,XX,1010000000761688,,0,0.0
101000000014900,SAHYADRI INDUSTRIES LTD,0,1,0.05,INE280H01015,0915-1530|1815-1915:,2026-07-30,,NSE:SAHYADRI-EQ,10,10,14900,SAHYADRI,14900,-1.0,XX,101000000014900,,0,0.0
101000000021096,SAMEERA AGRO AND INFRA L,0,4000,0.05,INE0PZA01015,0915-1530|1815-1915:,2026-07-30,,NSE:SAIFL-SM,10,10,21096,SAIFL,21096,-1.0,XX,101000000021096,,0,0.0
10100000002963,STEEL AUTHORITY OF INDIA,0,1,0.01,INE114A01011,0915-1530|1815-1915:,2026-07-30,,NSE:SAIL-EQ,10,10,2963,SAIL,2963,-1.0,XX,10100000002963,,1,3.0
101000000027839,SAI LIFE SCIENCES LIMITED,0,1,0.1,INE570L01029,0915-1530|1815-1915:,2026-07-30,,NSE:SAILIFE-EQ,10,10,27839,SAILIFE,27839,-1.0,XX,101000000027839,,1,3.1
1010000000761675,SAI PARENTERALS LIMITED,0,1,0.05,INE0H9F01037,0915-1530|1815-1915:,2026-07-30,,NSE:SAIPARENT-EQ,10,10,761675,SAIPARENT,761675,-1.0,XX,1010000000761675,,1,3.7
101000000025715,SAJ HOTELS LIMITED,0,2000,0.05,INE00MT01022,0915-1530|1815-1915:,2026-07-30,,NSE:SAJHOTELS-ST,10,10,25715,SAJHOTELS,25715,-1.0,XX,101000000025715,,0,0.0
10100000009539,SAKAR HEALTHCARE LIMITED,0,1,0.05,INE732S01012,0915-1530|1815-1915:,2026-07-30,,NSE:SAKAR-EQ,10,10,9539,SAKAR,9539,-1.0,XX,10100000009539,,1,2.0
10100000002969,SAKTHI SUGARS LTD,0,1,0.01,INE623A01011,0915-1530|1815-1915:,2026-07-30,,NSE:SAKHTISUG-EQ,10,10,2969,SAKHTISUG,2969,-1.0,XX,10100000002969,,0,0.0
101000000011794,SAKSOFT LIMITED,0,1,0.01,INE667G01023,0915-1530|1815-1915:,2026-07-30,,NSE:SAKSOFT-EQ,10,10,11794,SAKSOFT,11794,-1.0,XX,101000000011794,,1,2.5
101000000013251,SAKUMA EXPORTS LIMITED,0,1,0.01,INE190H01024,0915-1530|1815-1915:,2026-07-30,,NSE:SAKUMA-EQ,10,10,13251,SAKUMA,13251,-1.0,XX,101000000013251,,0,0.0
101000000021362,SALASAR TECHNO ENGG. LTD.,0,1,0.01,INE170V01027,0915-1530|1815-1915:,2026-07-30,,NSE:SALASAR-EQ,10,10,21362,SALASAR,21362,-1.0,XX,101000000021362,,1,2.0
101000000017351,SALONA COTSPIN LTD.,0,1,0.05,INE498E01010,0915-1530|1815-1915:,2026-07-30,,NSE:SALONA-EQ,10,10,17351,SALONA,17351,-1.0,XX,101000000017351,,0,0.0
101000000011637,S.A.L. STEEL LTD.,0,1,0.01,INE658G01014,0915-1530|1815-1915:,2026-07-30,,NSE:SALSTEEL-BE,10,10,11637,SALSTEEL,11637,-1.0,XX,101000000011637,,0,0.0
101000000011399,SALZER ELECTRONICS LTD,0,1,0.05,INE457F01013,0915-1530|1815-1915:,2026-07-30,,NSE:SALZERELEC-EQ,10,10,11399,SALZERELEC,11399,-1.0,XX,101000000011399,,1,2.0
1010000000756851,SAMAY PROJECT SERVICES L,0,4000,0.05,INE124101010,0915-1530|1815-1915:,2026-07-30,,NSE:SAMAY-ST,10,10,756851,SAMAY,756851,-1.0,XX,1010000000756851,,0,0.0
10100000004127,SAMBHAAV MEDIA LTD,0,1,0.01,INE699B01027,0915-1530|1815-1915:,2026-07-30,,NSE:SAMBHAAV-EQ,10,10,4127,SAMBHAAV,4127,-1.0,XX,10100000004127,,0,0.0
1010000000757767,SAMBHV STEEL TUBES LTD,0,1,0.01,INE12NJ01018,0915-1530|1815-1915:,2026-07-30,,NSE:SAMBHV-EQ,10,10,757767,SAMBHV,757767,-1.0,XX,1010000000757767,,1,2.0
101000000018614,SAMHI HOTELS LIMITED,0,1,0.01,INE08U801020,0915-1530|1815-1915:,2026-07-30,,NSE:SAMHI-EQ,10,10,18614,SAMHI,18614,-1.0,XX,101000000018614,,1,2.9
101000000030125,SAMMAAN CAPITAL LIMITED,0,1,0.01,INE148I01020,0915-1530|1815-1915:,2026-07-30,,NSE:SAMMAANCAP-EQ,10,10,30125,SAMMAANCAP,30125,-1.0,XX,101000000030125,,1,2.9
101000000027303,SAMPANN UTPADAN INDIA LTD,0,1,0.01,INE735M01018,0915-1530|1815-1915:,2026-07-30,,NSE:SAMPANN-EQ,10,10,27303,SAMPANN,27303,-1.0,XX,101000000027303,,0,0.0
101000000028805,SANATHAN TEXTILES LIMITED,0,1,0.05,INE0JPD01013,0915-1530|1815-1915:,2026-07-30,,NSE:SANATHAN-EQ,10,10,28805,SANATHAN,28805,-1.0,XX,101000000028805,,1,2.0
10100000002988,SANDESH LTD,0,1,0.05,INE583B01015,0915-1530|1815-1915:,2026-07-30,,NSE:SANDESH-EQ,10,10,2988,SANDESH,2988,-1.0,XX,10100000002988,,0,0.0
10100000002397,SANDHAR TECHNOLOGIES LTD,0,1,0.05,INE278H01035,0915-1530|1815-1915:,2026-07-30,,NSE:SANDHAR-EQ,10,10,2397,SANDHAR,2397,-1.0,XX,10100000002397,,1,2.8
101000000018359,SANDUR MANG & IRON ORES L,0,1,0.01,INE149K01016,0915-1530|1815-1915:,2026-07-30,,NSE:SANDUMA-EQ,10,10,18359,SANDUMA,18359,-1.0,XX,101000000018359,,1,2.6
10100000004184,SANGAM (INDIA) LTD,0,1,0.05,INE495C01010,0915-1530|1815-1915:,2026-07-30,,NSE:SANGAMIND-EQ,10,10,4184,SANGAMIND,4184,-1.0,XX,10100000004184,,1,2.0
101000000018035,SANGANI HOSPITALS LIMITED,0,1500,0.05,INE0OVI01010,0915-1530|1815-1915:,2026-07-30,,NSE:SANGANI-SM,10,10,18035,SANGANI,18035,-1.0,XX,101000000018035,,0,0.0
101000000014058,SANGHVI MOVERS LTD,0,1,0.05,INE989A01032,0915-1530|1815-1915:,2026-07-30,,NSE:SANGHVIMOV-EQ,10,10,14058,SANGHVIMOV,14058,-1.0,XX,101000000014058,,1,2.5
101000000011033,SANGINITA CHEMICALS LTD,0,1,0.01,INE753W01010,0915-1530|1815-1915:,2026-07-30,,NSE:SANGINITA-BE,10,10,11033,SANGINITA,11033,-1.0,XX,101000000011033,,0,0.0
10100000001442,SANOFI INDIA LIMITED,0,1,0.1,INE058A01010,0915-1530|1815-1915:,2026-07-30,,NSE:SANOFI-EQ,10,10,1442,SANOFI,1442,-1.0,XX,10100000001442,,1,3.7
101000000025222,SANOFI CONS HEALTHC IND L,0,1,0.1,INE0UOS01011,0915-1530|1815-1915:,2026-07-30,,NSE:SANOFICONR-EQ,10,10,25222,SANOFICONR,25222,-1.0,XX,101000000025222,,1,3.3
10100000005751,SANSERA ENGINEERING LTD,0,1,0.1,INE953O01021,0915-1530|1815-1915:,2026-07-30,,NSE:SANSERA-EQ,10,10,5751,SANSERA,5751,-1.0,XX,10100000005751,,1,2.9
101000000024582,SANSTAR LIMITED,0,1,0.01,INE08NE01025,0915-1530|1815-1915:,2026-07-30,,NSE:SANSTAR-EQ,10,10,24582,SANSTAR,24582,-1.0,XX,101000000024582,,1,2.9
101000000046,SANWARIA CONSUMER LIMITED,0,1,0.01,INE890C01046,0915-1530|1815-1915:,2026-07-30,,NSE:SANWARIA-BZ,10,10,46,SANWARIA,46,-1.0,XX,101000000046,,0,0.0
10100000006718,SAPPHIRE FOODS INDIA LTD,0,1,0.01,INE806T01020,0915-1530|1815-1915:,2026-07-30,,NSE:SAPPHIRE-EQ,10,10,6718,SAPPHIRE,6718,-1.0,XX,10100000006718,,1,2.9
1010000000762874,SHREE AJIT PULP & PAPER L,0,1,0.05,INE185C01017,0915-1530|1815-1915:,2026-07-30,,NSE:SAPPL-EQ,10,10,762874,SAPPL,762874,-1.0,XX,1010000000762874,,0,0.0
101000000017758,SARDA ENERGY & MIN LTD,0,1,0.05,INE385C01021,0915-1530|1815-1915:,2026-07-30,,NSE:SARDAEN-EQ,10,10,17758,SARDAEN,17758,-1.0,XX,101000000017758,,1,2.9
10100000004892,SAREGAMA INDIA LIMITED,0,1,0.05,INE979A01025,0915-1530|1815-1915:,2026-07-30,,NSE:SAREGAMA-EQ,10,10,4892,SAREGAMA,4892,-1.0,XX,10100000004892,,1,2.9
101000000014043,SARLA PERF. FIBERS LTD,0,1,0.01,INE453D01025,0915-1530|1815-1915:,2026-07-30,,NSE:SARLAPOLY-EQ,10,10,14043,SARLAPOLY,14043,-1.0,XX,101000000014043,,1,2.0
101000000018506,SAROJA PHARMA INDUS IND L,0,1600,0.05,INE0PCL01011,0915-1530|1815-1915:,2026-07-30,,NSE:SAROJA-SM,10,10,18506,SAROJA,18506,-1.0,XX,101000000018506,,0,0.0
101000000019863,SAR TELEVENTURE LIMITED,0,500,0.05,INE0PUC01020,0915-1530|1815-1915:,2026-07-30,,NSE:SARTELE-SM,10,10,19863,SARTELE,19863,-1.0,XX,101000000019863,,0,0.0
101000000012913,SARVESHWAR FOODS LIMITED,0,1,0.01,INE324X01026,0915-1530|1815-1915:,2026-07-30,,NSE:SARVESHWAR-EQ,10,10,12913,SARVESHWAR,12913,-1.0,XX,101000000012913,,0,0.0
101000000011983,SASKEN TECHNOLOGIES LTD,0,1,0.1,INE231F01020,0915-1530|1815-1915:,2026-07-30,,NSE:SASKEN-EQ,10,10,11983,SASKEN,11983,-1.0,XX,101000000011983,,1,1.0
101000000024674,S A TECH SOFTWARE INDIA L,0,1000,0.05,INE0BSN01013,0915-1530|1815-1915:,2026-07-30,,NSE:SATECH-SM,10,10,24674,SATECH,24674,-1.0,XX,101000000024674,,0,0.0
101000000011045,SATIA INDUSTRIES LIMITED,0,1,0.01,INE170E01023,0915-1530|1815-1915:,2026-07-30,,NSE:SATIA-EQ,10,10,11045,SATIA,11045,-1.0,XX,101000000011045,,0,0.0
101000000010453,SATIN CREDIT NET LTD,0,1,0.01,INE836B01017,0915-1530|1815-1915:,2026-07-30,,NSE:SATIN-EQ,10,10,10453,SATIN,10453,-1.0,XX,101000000010453,,1,3.1
101000000024507,SATI POLY PLAST LIMITED,0,500,0.05,INE0RPM01017,0915-1530|1815-1915:,2026-07-30,,NSE:SATIPOLY-ST,10,10,24507,SATIPOLY,24507,-1.0,XX,101000000024507,,0,0.0
101000000029154,SAT KARTAR LIFE LIMITED,0,800,0.05,INE0NB801022,0915-1530|1815-1915:,2026-07-30,,NSE:SATKARTAR-ST,10,10,29154,SATKARTAR,29154,-1.0,XX,101000000029154,,0,0.0
1010000000758960,SATTVA ENGINEERING CSTN L,0,1600,0.05,INE14DW01018,0915-1530|1815-1915:,2026-07-30,,NSE:SATTVAENGG-SM,10,10,758960,SATTVAENGG,758960,-1.0,XX,1010000000758960,,0,0.0
10100000003018,SAURASHTRA CEMENT LIMITED,0,1,0.01,INE626A01014,0915-1530|1815-1915:,2026-07-30,,NSE:SAURASHCEM-EQ,10,10,3018,SAURASHCEM,3018,-1.0,XX,10100000003018,,1,1.0
1010000000757704,SAVY INFRA AND LOGI LTD,0,1200,0.05,INE0UCN01017,0915-1530|1815-1915:,2026-07-30,,NSE:SAVY-SM,10,10,757704,SAVY,757704,-1.0,XX,1010000000757704,,0,0.0
1010000000758444,SAWALIYA FOOD PRODUCTS L,0,600,0.05,INE10VS01016,0915-1530|1815-1915:,2026-07-30,,NSE:SAWALIYA-SM,10,10,758444,SAWALIYA,758444,-1.0,XX,1010000000758444,,0,0.0
1010000000762879,SAYAJI HOTELS LTD.,0,1,0.05,INE318C01014,0915-1530|1815-1915:,2026-07-30,,NSE:SAYAJIHOTL-EQ,10,10,762879,SAYAJIHOTL,762879,-1.0,XX,1010000000762879,,0,0.0
10100000006792,SBC EXPORTS LIMITED,0,1,0.01,INE04AK01028,0915-1530|1815-1915:,2026-07-30,,NSE:SBC-EQ,10,10,6792,SBC,6792,-1.0,XX,10100000006792,,0,0.0
10100000004656,SHIVALIK BIMETAL CON. LTD,0,1,0.05,INE386D01027,0915-1530|1815-1915:,2026-07-30,,NSE:SBCL-EQ,10,10,4656,SBCL,4656,-1.0,XX,10100000004656,,1,2.7
101000000018026,SBFC FINANCE LIMITED,0,1,0.01,INE423Y01016,0915-1530|1815-1915:,2026-07-30,,NSE:SBFC-EQ,10,10,18026,SBFC,18026,-1.0,XX,101000000018026,,1,3.2
101000000014139,SURATWWALA BUS GROUP LTD,0,1,0.01,INE05ST01028,0915-1530|1815-1915:,2026-07-30,,NSE:SBGLP-EQ,10,10,14139,SBGLP,14139,-1.0,XX,101000000014139,,0,0.0
101000000017971,SBI CARDS & PAY SER LTD,0,1,0.05,INE018E01016,0915-1530|1815-1915:,2026-07-30,,NSE:SBICARD-EQ,10,10,17971,SBICARD,17971,-1.0,XX,101000000017971,,1,3.4
1010000000764173,SBI FUNDS MANAGEMENT LTD,0,1,0.05,INE640G01020,0915-1530|1815-1915:,2026-07-30,,NSE:SBIFUNDS-EQ,10,10,764173,SBIFUNDS,764173,-1.0,XX,1010000000764173,,0,0.0
101000000021808,SBI LIFE INSURANCE CO LTD,0,1,0.1,INE123W01016,0915-1530|1815-1915:,2026-07-30,,NSE:SBILIFE-EQ,10,10,21808,SBILIFE,21808,-1.0,XX,101000000021808,,1,3.7
10100000003045,STATE BANK OF INDIA,0,1,0.1,INE062A01020,0915-1530|1815-1915:,2026-07-30,,NSE:SBIN-EQ,10,10,3045,SBIN,3045,-1.0,XX,10100000003045,,1,3.6
1010000000762884,SCAN STEELS LTD.,0,1,0.01,INE099G01011,0915-1530|1815-1915:,2026-07-30,,NSE:SCANSTL-EQ,10,10,762884,SCANSTL,762884,-1.0,XX,1010000000762884,,0,0.0
10100000001011,SCHAEFFLER INDIA LIMITED,0,1,0.1,INE513A01022,0915-1530|1815-1915:,2026-07-30,,NSE:SCHAEFFLER-EQ,10,10,1011,SCHAEFFLER,1011,-1.0,XX,10100000001011,,1,3.3
101000000020698,S CHAND AND COMPANY LTD,0,1,0.01,INE807K01035,0915-1530|1815-1915:,2026-07-30,,NSE:SCHAND-EQ,10,10,20698,SCHAND,20698,-1.0,XX,101000000020698,,0,0.0
101000000031234,SCHNEIDER ELECTRIC INFRA,0,1,0.1,INE839M01018,0915-1530|1815-1915:,2026-07-30,,NSE:SCHNEIDER-EQ,10,10,31234,SCHNEIDER,31234,-1.0,XX,101000000031234,,1,2.5
10100000003048,SHIPPING CORP OF INDIA LT,0,1,0.05,INE109A01011,0915-1530|1815-1915:,2026-07-30,,NSE:SCI-EQ,10,10,3048,SCI,3048,-1.0,XX,10100000003048,,1,2.7
101000000023127,SHIPPING CORP OF ILA LTD,0,1,0.01,INE0PB301013,0915-1530|1815-1915:,2026-07-30,,NSE:SCILAL-EQ,10,10,23127,SCILAL,23127,-1.0,XX,101000000023127,,1,2.0
101000000019469,SHARP CHUCKS N MACHINES L,0,1000,0.05,INE460Q01014,0915-1530|1815-1915:,2026-07-30,,NSE:SCML-SM,10,10,19469,SCML,19469,-1.0,XX,101000000019469,,0,0.0
1010000000757478,SCODA TUBES LIMITED,0,1,0.01,INE090501011,0915-1530|1815-1915:,2026-07-30,,NSE:SCODATUBES-EQ,10,10,757478,SCODATUBES,757478,-1.0,XX,1010000000757478,,1,2.0
101000000012072,SHEETAL COOL PRODUCTS LTD,0,1,0.05,INE501Y01019,0915-1530|1815-1915:,2026-07-30,,NSE:SCPL-EQ,10,10,12072,SCPL,12072,-1.0,XX,101000000012072,,1,1.0
10100000001338,SOM DIST & BREW LTD,0,1,0.01,INE480C01038,0915-1530|1815-1915:,2026-07-30,,NSE:SDBL-EQ,10,10,1338,SDBL,1338,-1.0,XX,10100000001338,,1,2.0
101000000025528,S D RETAIL LIMITED,0,1000,0.05,INE0X6F01017,0915-1530|1815-1915:,2026-07-30,,NSE:SDREAMS-SM,10,10,25528,SDREAMS,25528,-1.0,XX,101000000025528,,0,0.0
10100000002616,SEAMEC LIMITED,0,1,0.1,INE497B01018,0915-1530|1815-1915:,2026-07-30,,NSE:SEAMECLTD-EQ,10,10,2616,SEAMECLTD,2616,-1.0,XX,10100000002616,,1,2.0
101000000019496,SECMARK CONSULTANCY LTD,0,1,0.01,INE0BTM01013,0915-1530|1815-1915:,2026-07-30,,NSE:SECMARK-EQ,10,10,19496,SECMARK,19496,-1.0,XX,101000000019496,,0,0.0
101000000011058,SECUREKLOUD TECH LIMITED,0,1,0.01,INE650K01021,0915-1530|1815-1915:,2026-07-30,,NSE:SECURKLOUD-EQ,10,10,11058,SECURKLOUD,11058,-1.0,XX,101000000011058,,0,0.0
1010000000761153,SEDEMAC MECHATRONICS LTD,0,1,0.1,INE00XB01019,0915-1530|1815-1915:,2026-07-30,,NSE:SEDEMAC-EQ,10,10,761153,SEDEMAC,761153,-1.0,XX,1010000000761153,,1,3.3
1010000000762889,SHANTI EDU INITIATIVES L,0,1,0.01,INE440T01028,0915-1530|1815-1915:,2026-07-30,,NSE:SEIL-EQ,10,10,762889,SEIL,762889,-1.0,XX,1010000000762889,,1,2.4
10100000007094,SEJAL GLASS LIMITED,0,1,0.05,INE955I01044,0915-1530|1815-1915:,2026-07-30,,NSE:SEJALLTD-BE,10,10,7094,SEJALLTD,7094,-1.0,XX,10100000007094,,0,0.0
101000000018264,SUNGARNER ENERGIES LTD,0,200,0.05,INE0O3O01017,0915-1530|1815-1915:,2026-07-30,,NSE:SEL-SM,10,10,18264,SEL,18264,-1.0,XX,101000000018264,,0,0.0
1010000000757982,SELLOWRAP INDUSTRIES LTD,0,1600,0.05,INE0IJF01013,0915-1530|1815-1915:,2026-07-30,,NSE:SELLOWRAP-SM,10,10,757982,SELLOWRAP,757982,-1.0,XX,1010000000757982,,0,0.0
10100000006262,SEL MANUFACTURING CO LTD,0,1,0.01,INE105I01020,0915-1530|1815-1915:,2026-07-30,,NSE:SELMC-EQ,10,10,6262,SELMC,6262,-1.0,XX,10100000006262,,0,0.0
101000000011964,SEMAC CONSTRUCTION LTD,0,1,0.05,INE617A01013,0915-1530|1815-1915:,2026-07-30,,NSE:SEMAC-BE,10,10,11964,SEMAC,11964,-1.0,XX,101000000011964,,0,0.0
101000000017271,SENCO GOLD LIMITED,0,1,0.05,INE602W01027,0915-1530|1815-1915:,2026-07-30,,NSE:SENCO-EQ,10,10,17271,SENCO,17271,-1.0,XX,101000000017271,,1,2.8
101000000028888,SENORES PHARMACEUTICALS L,0,1,0.1,INE0RB801010,0915-1530|1815-1915:,2026-07-30,,NSE:SENORES-EQ,10,10,28888,SENORES,28888,-1.0,XX,101000000028888,,1,2.9
101000000015308,SEPC LIMITED,0,1,0.01,INE964H01014,0915-1530|1815-1915:,2026-07-30,,NSE:SEPC-EQ,10,10,15308,SEPC,15308,-1.0,XX,101000000015308,,1,2.3
101000000017399,SERVICE CARE LIMITED,0,2000,0.05,INE0P1Q01015,0915-1530|1815-1915:,2026-07-30,,NSE:SERVICE-SM,10,10,17399,SERVICE,17399,-1.0,XX,101000000017399,,0,0.0
10100000005507,SERVOTECH REN POW SYS LTD,0,1,0.01,INE782X01033,0915-1530|1815-1915:,2026-07-30,,NSE:SERVOTECH-EQ,10,10,5507,SERVOTECH,5507,-1.0,XX,10100000005507,,1,2.4
10100000003066,SESHASAYEE PAPER & BOARDS,0,1,0.01,INE630A01024,0915-1530|1815-1915:,2026-07-30,,NSE:SESHAPAPER-EQ,10,10,3066,SESHAPAPER,3066,-1.0,XX,10100000003066,,1,2.0
101000000017518,SETCO AUTOMOTIVE LTD,0,1,0.01,INE878E01021,0915-1530|1815-1915:,2026-07-30,,NSE:SETCO-BE,10,10,17518,SETCO,17518,-1.0,XX,101000000017518,,0,0.0
101000000029075,STANDARD ENGNG TCNLGY LTD,0,1,0.05,INE0M4D01010,0915-1530|1815-1915:,2026-07-30,,NSE:SETL-EQ,10,10,29075,SETL,29075,-1.0,XX,101000000029075,,1,1.0
101000000018024,SETUBANDHAN INFRA LTD,0,1,0.01,INE023M01027,0915-1530|1815-1915:,2026-07-30,,NSE:SETUINFRA-BZ,10,10,18024,SETUINFRA,18024,-1.0,XX,101000000018024,,0,0.0
101000000010836,SEYA INDUSTRIES LIMITED,0,1,0.01,INE573R01012,0915-1530|1815-1915:,2026-07-30,,NSE:SEYAIND-BE,10,10,10836,SEYAIND,10836,-1.0,XX,101000000010836,,0,0.0
101000000019184,SHEELA FOAM LIMITED,0,1,0.05,INE916U01025,0915-1530|1815-1915:,2026-07-30,,NSE:SFL-EQ,10,10,19184,SFL,19184,-1.0,XX,101000000019184,,1,3.0
101000000028069,SUPREME FACILITY MGMT LTD,0,1600,0.05,INE0U6N01014,0915-1530|1815-1915:,2026-07-30,,NSE:SFML-SM,10,10,28069,SFML,28069,-1.0,XX,101000000028069,,0,0.0
1010000000758853,SG FINSERVE LIMITED,0,1,0.05,INE618R01015,0915-1530|1815-1915:,2026-07-30,,NSE:SGFIN-EQ,10,10,758853,SGFIN,758853,-1.0,XX,1010000000758853,,1,2.8
10100000005114,SYNERGY GREEN IND. LTD,0,1,0.05,INE00QT01015,0915-1530|1815-1915:,2026-07-30,,NSE:SGIL-EQ,10,10,5114,SGIL,5114,-1.0,XX,10100000005114,,1,2.0
101000000013367,STL GLOBAL LIMITED,0,1,0.01,INE353H01010,0915-1530|1815-1915:,2026-07-30,,NSE:SGL-EQ,10,10,13367,SGL,13367,-1.0,XX,101000000013367,,0,0.0
1010000000758889,SG MART LIMITED,0,1,0.05,INE385F01024,0915-1530|1815-1915:,2026-07-30,,NSE:SGMART-EQ,10,10,758889,SGMART,758889,-1.0,XX,1010000000758889,,1,2.9
1010000000761469,SHADOWFAX TECHNOLOGIES L,0,1,0.01,INE12UN01015,0915-1530|1815-1915:,2026-07-30,,NSE:SHADOWFAX-EQ,10,10,761469,SHADOWFAX,761469,-1.0,XX,1010000000761469,,1,1.0
101000000020296,SHAH METACORP LIMITED,0,1,0.01,INE482J01021,0915-1530|1815-1915:,2026-07-30,,NSE:SHAH-EQ,10,10,20296,SHAH,20296,-1.0,XX,101000000020296,,0,0.0
101000000011856,SHAH ALLOYS LIMITED,0,1,0.01,INE640C01011,0915-1530|1815-1915:,2026-07-30,,NSE:SHAHALLOYS-EQ,10,10,11856,SHAHALLOYS,11856,-1.0,XX,101000000011856,,0,0.0
10100000008727,SHAILY ENG PLASTICS LTD,0,1,0.1,INE151G01028,0915-1530|1815-1915:,2026-07-30,,NSE:SHAILY-EQ,10,10,8727,SHAILY,8727,-1.0,XX,10100000008727,,1,2.6
101000000010684,SHAIVAL REALITY LIMITED,0,3600,0.05,INE262S01010,0915-1530|1815-1915:,2026-07-30,,NSE:SHAIVAL-ST,10,10,10684,SHAIVAL,10684,-1.0,XX,101000000010684,,0,0.0
101000000025574,SHAKTI PUMPS (I) LTD,0,1,0.05,INE908D01010,0915-1530|1815-1915:,2026-07-30,,NSE:SHAKTIPUMP-EQ,10,10,25574,SHAKTIPUMP,25574,-1.0,XX,101000000025574,,1,2.6
1010000000714,SHALBY LIMITED,0,1,0.01,INE597J01018,0915-1530|1815-1915:,2026-07-30,,NSE:SHALBY-EQ,10,10,714,SHALBY,714,-1.0,XX,1010000000714,,1,2.0
101000000015342,SHALIM PAINTS LTD,0,1,0.01,INE849C01026,0915-1530|1815-1915:,2026-07-30,,NSE:SHALPAINTS-EQ,10,10,15342,SHALPAINTS,15342,-1.0,XX,101000000015342,,0,0.0
101000000020321,SHANKARA BLDG PRODUCT LTD,0,1,0.01,INE274V01019,0915-1530|1815-1915:,2026-07-30,,NSE:SHANKARA-EQ,10,10,20321,SHANKARA,20321,-1.0,XX,101000000020321,,0,0.0
101000000019752,SHANTHALA FMCG PRODUCTS L,0,1200,0.05,INE0Q9Q01017,0915-1530|1815-1915:,2026-07-30,,NSE:SHANTHALA-SM,10,10,19752,SHANTHALA,19752,-1.0,XX,101000000019752,,0,0.0
10100000005650,SHANTI OVERSEAS INDIA LTD,0,1,0.01,INE933X01016,0915-1530|1815-1915:,2026-07-30,,NSE:SHANTI-EQ,10,10,5650,SHANTI,5650,-1.0,XX,10100000005650,,0,0.0
10100000003078,SHANTHI GEARS LTD,0,1,0.05,INE631A01022,0915-1530|1815-1915:,2026-07-30,,NSE:SHANTIGEAR-EQ,10,10,3078,SHANTIGEAR,3078,-1.0,XX,10100000003078,,0,0.0
1010000000758002,SHANTI GOLD INTERNATION L,0,1,0.01,INE06ZD01017,0915-1530|1815-1915:,2026-07-30,,NSE:SHANTIGOLD-EQ,10,10,758002,SHANTIGOLD,758002,-1.0,XX,1010000000758002,,1,3.1
10100000004992,SHARDA CROPCHEM LTD.,0,1,0.05,INE221J01015,0915-1530|1815-1915:,2026-07-30,,NSE:SHARDACROP-EQ,10,10,4992,SHARDACROP,4992,-1.0,XX,10100000004992,,1,2.4
101000000010530,SHARDA MOTOR INDS LTD,0,1,0.05,INE597I01028,0915-1530|1815-1915:,2026-07-30,,NSE:SHARDAMOTR-EQ,10,10,10530,SHARDAMOTR,10530,-1.0,XX,101000000010530,,1,2.0
1010000000762897,SHARDUL SECURITIES LTD.,0,1,0.01,INE037B01020,0915-1530|1815-1915:,2026-07-30,,NSE:SHARDUL-BE,10,10,762897,SHARDUL,762897,-1.0,XX,1010000000762897,,0,0.0
1010000000104,SHARE IND. SECURITIES LTD,0,1,0.01,INE932X01026,0915-1530|1815-1915:,2026-07-30,,NSE:SHAREINDIA-EQ,10,10,104,SHAREINDIA,104,-1.0,XX,1010000000104,,1,1.1
1010000000762899,SHRI BAJRANG ALLIANCE L,0,1,0.01,INE402H01015,0915-1530|1815-1915:,2026-07-30,,NSE:SHBAJRG-EQ,10,10,762899,SHBAJRG,762899,-1.0,XX,1010000000762899,,0,0.0
